EQUIP_ID,EQUIP_NAME,TYPE,DEGREE
TMP00025690,馈线段XX,1702,2
TMP00038667,母线XX,1710,5
TMP00026958,馈线段XX,1702,3
TMP00037905,母线XX,1710,2
TMP00033142,用户0929,1719,1
TMP00034705,配变0986,1703,1
TMP00041536,刀闸0033,1708,2
TMP00010111,开关00023,1705,2
TMP00042638,刀闸0005,1708,1
TMP00004246,开关00025,1705,7
TMP00035068,配变1349,1703,1
TMP00042618,刀闸0016,1708,2
TMP00014259,开关00078,1705,1
TMP00044751,馈线段XX,1702,5
TMP00019952,馈线段XX,1702,2
TMP00024527,馈线段XX,1702,2
TMP00041816,刀闸0009,1708,2
TMP00014232,开关00103,1705,8
TMP00010986,开关00215,1705,7
TMP00016918,馈线段XX,1702,2
TMP00029097,馈线段XX,1702,2
TMP00012729,开关00096,1705,5
TMP00035859,母线XX,1710,0
TMP00038721,母线XX,1710,2
TMP00031301,馈线段XX,1702,2
TMP00253985,开关00190,1720,0
TMP00026627,馈线段XX,1702,2
TMP00037869,母线XX,1710,2
TMP00298881,开关00316,1720,0
TMP00014913,开关00092,1705,2
TMP00007889,开关00049,1705,8
TMP00014510,开关00128,1705,5
TMP00035362,配变1643,1703,1
TMP00006607,开关00016,1705,7
TMP00026954,馈线段XX,1702,2
TMP00032125,馈线段XX,1702,2
TMP00031141,馈线段XX,1702,2
TMP00009959,开关00020,1705,8
TMP00012504,开关00148,1705,5
TMP00016993,馈线段XX,1702,2
TMP00018702,馈线段XX,1702,2
TMP00046183,馈线段XX,1702,3
TMP00013478,开关00053,1705,8
TMP00171101,开关00340,1720,0
TMP00038475,母线XX,1710,2
TMP00006077,开关00002,1705,5
TMP00027267,馈线段XX,1702,2
TMP00032977,用户0764,1719,1
TMP00318504,开关00165,1720,0
TMP00008079,开关00010,1705,8
TMP00021771,馈线段XX,1702,2
TMP00033355,用户1142,1719,1
TMP00013778,开关00091,1705,6
TMP00023934,馈线段XX,1702,2
TMP00030638,馈线段XX,1702,2
TMP00041221,刀闸0033,1708,8
TMP00016426,馈线段XX,1702,2
TMP00023362,馈线段XX,1702,2
TMP00274771,开关00360,1720,0
TMP00009172,开关00078,1705,6
TMP00032173,馈线段XX,1702,2
TMP00028301,馈线段XX,1702,3
TMP00043372,刀闸0044,1708,8
TMP00158534,开关00182,1720,0
TMP00042050,刀闸0015,1708,2
TMP00036670,母线XX,1710,2
TMP00032443,用户0230,1719,0
TMP00039783,刀闸0002,1708,2
TMP00240870,开关00520,1720,0
TMP00039336,母线XX,1710,4
TMP00033899,配变0180,1703,1
TMP00014436,开关00053,1705,10
TMP00036184,母线XX,1710,2
TMP00043675,馈线段XX,1702,3
TMP00043520,刀闸0012,1708,0
TMP00016962,馈线段XX,1702,2
TMP00035220,配变1501,1703,2
TMP00012679,开关00110,1705,5
TMP00036532,母线XX,1710,6
TMP00038045,母线XX,1710,0
TMP00019460,馈线段XX,1702,2
TMP00006091,开关00007,1705,8
TMP00039241,母线XX,1710,0
TMP00005822,开关00099,1705,6
TMP00227884,开关00266,1720,0
TMP00227476,开关00205,1720,0
TMP00027743,馈线段XX,1702,4
TMP00022872,馈线段XX,1702,3
TMP00011174,开关00043,1705,8
TMP00012824,开关00120,1705,9
TMP00035452,配变1733,1703,1
TMP00031622,馈线段XX,1702,3
TMP00274657,开关00339,1720,0
TMP00135166,开关00134,1720,0
TMP00015631,开关00048,1705,2
TMP00026171,馈线段XX,1702,4
TMP00045296,馈线段XX,1702,2
TMP00177253,开关00109,1720,0
TMP00034261,配变0542,1703,1
TMP00017870,馈线段XX,1702,2
TMP00030926,馈线段XX,1702,2
TMP00018566,馈线段XX,1702,3
TMP00035291,配变1572,1703,1
TMP00041043,刀闸0021,1708,2
TMP00006738,开关00001,1705,2
TMP00019478,馈线段XX,1702,2
TMP00012469,开关00114,1705,10
TMP00043014,刀闸0014,1708,2
TMP00013509,开关00036,1705,8
TMP00004480,开关00003,1705,7
TMP00041806,刀闸0009,1708,3
TMP00254021,开关00201,1720,0
TMP00276649,开关00010,1720,0
TMP00003782,开关00007,1705,2
TMP00178454,开关00359,1720,0
TMP00012746,开关00037,1705,2
TMP00013585,开关00138,1705,7
TMP00035107,配变1388,1703,1
TMP00017272,馈线段XX,1702,2
TMP00036536,母线XX,1710,2
TMP00235546,开关00070,1720,0
TMP00032740,用户0527,1719,1
TMP00012391,开关00204,1705,9
TMP00012396,开关00083,1705,8
TMP00021372,馈线段XX,1702,2
TMP00024233,馈线段XX,1702,2
TMP00170628,开关00317,1720,0
TMP00030240,馈线段XX,1702,2
TMP00015304,开关00074,1705,2
TMP00037850,母线XX,1710,2
TMP00319021,开关00353,1720,0
TMP00038295,母线XX,1710,7
TMP00233687,开关00116,1720,0
TMP00016688,馈线段XX,1702,2
TMP00037286,母线XX,1710,2
TMP00045719,馈线段XX,1702,2
TMP00180402,开关00069,1720,0
TMP00015883,开关00054,1705,0
TMP00035485,配变1766,1703,1
TMP00249211,开关00049,1720,0
TMP00011078,开关00002,1705,7
TMP00026312,馈线段XX,1702,3
TMP00026354,馈线段XX,1702,4
TMP00038390,母线XX,1710,2
TMP00212054,开关00038,1720,0
TMP00027255,馈线段XX,1702,2
TMP00045812,馈线段XX,1702,2
TMP00177224,开关00295,1720,0
TMP00025783,馈线段XX,1702,3
TMP00023508,馈线段XX,1702,2
TMP00005100,开关00037,1705,2
TMP00046363,配变2140,1703,1
TMP00015052,开关00004,1705,8
TMP00023868,馈线段XX,1702,3
TMP00035089,配变1370,1703,1
TMP00130494,开关00131,1720,0
TMP00318889,开关00573,1720,0
TMP00023395,馈线段XX,1702,2
TMP00022617,馈线段XX,1702,2
TMP00040037,刀闸0026,1708,3
TMP00170641,开关00319,1720,0
TMP00014711,开关00036,1705,2
TMP00030687,馈线段XX,1702,2
TMP00032905,用户0692,1719,1
TMP00040795,刀闸0016,1708,1
TMP00036710,母线XX,1710,4
TMP00011114,开关00058,1705,2
TMP00297833,开关00056,1720,0
TMP00045071,馈线段XX,1702,2
TMP00016035,馈线段XX,1702,2
TMP00041659,刀闸0019,1708,2
TMP00216189,开关00089,1720,0
TMP00303588,开关00255,1720,0
TMP00027349,馈线段XX,1702,2
TMP00030268,馈线段XX,1702,2
TMP00028616,馈线段XX,1702,3
TMP00022290,馈线段XX,1702,2
TMP00026490,馈线段XX,1702,3
TMP00045413,馈线段XX,1702,2
TMP00025733,馈线段XX,1702,3
TMP00039204,母线XX,1710,7
TMP00020021,馈线段XX,1702,3
TMP00027237,馈线段XX,1702,3
TMP00036545,母线XX,1710,2
TMP00011488,开关00025,1705,2
TMP00030391,馈线段XX,1702,4
TMP00026327,馈线段XX,1702,3
TMP00193708,开关00039,1720,0
TMP00038832,母线XX,1710,5
TMP00007033,开关00021,1705,9
TMP00035185,配变1466,1703,2
TMP00010491,开关00016,1705,2
TMP00007957,开关00039,1705,6
TMP00013727,开关00041,1705,6
TMP00034051,配变0332,1703,1
TMP00138732,开关00263,1720,0
TMP00015902,馈线段XX,1702,3
TMP00318523,开关00084,1720,0
TMP00022202,馈线段XX,1702,2
TMP00318980,开关00127,1720,0
TMP00016544,馈线段XX,1702,2
TMP00043684,馈线段XX,1702,1
TMP00024791,馈线段XX,1702,2
TMP00031892,馈线段XX,1702,2
TMP00027809,馈线段XX,1702,2
TMP00044221,开关00248,1706,6
TMP00010084,开关00010,1705,9
TMP00010912,开关00064,1705,7
TMP00005136,开关00135,1705,8
TMP00024188,馈线段XX,1702,2
TMP00015791,开关00224,1705,6
TMP00044972,馈线段XX,1702,5
TMP00034356,配变0637,1703,2
TMP00039112,母线XX,1710,2
TMP00149660,开关00092,1720,0
TMP00043099,刀闸0031,1708,10
TMP00238626,开关00278,1720,0
TMP00024017,馈线段XX,1702,2
TMP00041779,刀闸0038,1708,3
TMP00005296,开关00008,1705,8
TMP00034565,配变0846,1703,2
TMP00006139,开关00025,1705,5
TMP00024718,馈线段XX,1702,2
TMP00038039,母线XX,1710,6
TMP00028850,馈线段XX,1702,3
TMP00035125,配变1406,1703,1
TMP00319189,开关00362,1720,0
TMP00033305,用户1092,1719,1
TMP00038886,母线XX,1710,4
TMP00031169,馈线段XX,1702,2
TMP00031311,馈线段XX,1702,2
TMP00045230,馈线段XX,1702,2
TMP00004450,开关00005,1705,6
TMP00038259,母线XX,1710,2
TMP00007726,开关00063,1705,4
TMP00274875,开关00382,1720,0
TMP00013834,开关00019,1705,2
TMP00040880,刀闸0020,1708,2
TMP00041935,刀闸0010,1708,1
TMP00041137,刀闸0011,1708,0
TMP00022218,馈线段XX,1702,2
TMP00008464,开关00034,1705,7
TMP00036011,母线XX,1710,2
TMP00016175,馈线段XX,1702,2
TMP00045728,馈线段XX,1702,3
TMP00303547,开关00248,1720,0
TMP00030176,馈线段XX,1702,4
TMP00037075,母线XX,1710,7
TMP00019715,馈线段XX,1702,2
TMP00197390,开关00117,1720,0
TMP00016144,馈线段XX,1702,1
TMP00030079,馈线段XX,1702,2
TMP00044513,地刀0041,1709,0
TMP00034567,配变0848,1703,2
TMP00008644,开关00125,1705,7
TMP00031597,馈线段XX,1702,4
TMP00035495,配变1776,1703,1
TMP00024811,馈线段XX,1702,2
TMP00013632,开关00104,1705,7
TMP00039796,刀闸0002,1708,2
TMP00020712,馈线段XX,1702,3
TMP00036357,母线XX,1710,2
TMP00037524,母线XX,1710,2
TMP00014016,开关00042,1705,6
TMP00022823,馈线段XX,1702,2
TMP00012747,开关00017,1705,2
TMP00005443,开关00078,1705,7
TMP00012098,开关00025,1705,8
TMP00149722,开关00106,1720,0
TMP00008648,开关00129,1705,7
TMP00004490,开关00007,1705,4
TMP00017571,馈线段XX,1702,3
TMP00031498,馈线段XX,1702,3
TMP00032819,用户0606,1719,1
TMP00184864,开关00147,1720,0
TMP00028766,馈线段XX,1702,2
TMP00042567,刀闸0018,1708,2
TMP00240813,开关00505,1720,0
TMP00008566,开关00019,1705,10
TMP00038411,母线XX,1710,10
TMP00041590,刀闸0036,1708,2
TMP00254064,开关00209,1720,0
TMP00013801,开关00016,1705,6
TMP00004904,开关00060,1705,6
TMP00024193,馈线段XX,1702,2
TMP00009327,开关00167,1705,7
TMP00033928,配变0209,1703,2
TMP00039559,母线XX,1710,7
TMP00007414,开关00014,1705,7
TMP00029903,馈线段XX,1702,2
TMP00042247,刀闸0012,1708,1
TMP00044653,馈线段XX,1702,3
TMP00025545,馈线段XX,1702,1
TMP00006474,开关00007,1705,2
TMP00318666,开关00110,1720,0
TMP00020741,馈线段XX,1702,2
TMP00267987,开关00368,1720,0
TMP00039894,刀闸0008,1708,3
TMP00292763,开关00024,1720,0
TMP00042620,刀闸0018,1708,1
TMP00252737,开关00358,1720,0
TMP00044089,开关00149,1706,4
TMP00014012,开关00039,1705,7
TMP00009063,开关00075,1705,10
TMP00019752,馈线段XX,1702,2
TMP00038335,母线XX,1710,7
TMP00030308,馈线段XX,1702,2
TMP00028983,馈线段XX,1702,4
TMP00319101,开关00202,1720,0
TMP00027774,馈线段XX,1702,2
TMP00034802,配变1083,1703,2
TMP00274660,开关00340,1720,0
TMP00029000,馈线段XX,1702,4
TMP00319407,开关00047,1720,0
TMP00026662,馈线段XX,1702,2
TMP00019861,馈线段XX,1702,2
TMP00023031,馈线段XX,1702,2
TMP00016741,馈线段XX,1702,2
TMP00228137,开关00299,1720,0
TMP00028952,馈线段XX,1702,2
TMP00163362,开关00085,1720,0
TMP00007018,开关00006,1705,5
TMP00046103,开关00336,1706,4
TMP00044324,刀闸0088,1707,4
TMP00298595,开关00259,1720,0
TMP00035552,配变1833,1703,1
TMP00137110,开关00171,1720,0
TMP00036531,母线XX,1710,4
TMP00040219,刀闸0006,1708,2
TMP00044211,开关00095,1706,4
TMP00036016,母线XX,1710,2
TMP00017605,馈线段XX,1702,1
TMP00023785,馈线段XX,1702,2
TMP00032816,用户0603,1719,1
TMP00195049,开关00072,1720,0
TMP00034081,配变0362,1703,1
TMP00016459,馈线段XX,1702,3
TMP00017145,馈线段XX,1702,2
TMP00034878,配变1159,1703,1
TMP00141191,开关00328,1720,0
TMP00021982,馈线段XX,1702,3
TMP00013848,开关00066,1705,8
TMP00034862,配变1143,1703,1
TMP00319093,开关00371,1720,0
TMP00035055,配变1336,1703,1
TMP00221330,开关00060,1720,0
TMP00035473,配变1754,1703,1
TMP00039805,刀闸0002,1708,3
TMP00319389,开关00049,1720,0
TMP00018632,馈线段XX,1702,2
TMP00240494,开关00432,1720,0
TMP00013340,开关00024,1705,6
TMP00025604,馈线段XX,1702,2
TMP00275839,开关00039,1720,0
TMP00037492,母线XX,1710,6
TMP00045824,馈线段XX,1702,2
TMP00045709,馈线段XX,1702,4
TMP00028791,馈线段XX,1702,2
TMP00192282,开关00009,1720,0
TMP00319116,开关00092,1720,0
TMP00041186,刀闸0009,1708,8
TMP00044333,刀闸0097,1707,4
TMP00035750,配变2031,1703,1
TMP00039691,刀闸0010,1708,0
TMP00033832,配变0113,1703,1
TMP00026270,馈线段XX,1702,3
TMP00033789,配变0070,1703,2
TMP00319304,开关00394,1720,0
TMP00215509,开关00143,1720,0
TMP00025735,馈线段XX,1702,3
TMP00154364,开关00189,1720,0
TMP00025668,馈线段XX,1702,2
TMP00043642,馈线段XX,1702,1
TMP00007074,开关00003,1705,5
TMP00023480,馈线段XX,1702,2
TMP00022709,馈线段XX,1702,2
TMP00019723,馈线段XX,1702,2
TMP00008361,开关00018,1705,6
TMP00044886,馈线段XX,1702,3
TMP00009855,开关00059,1705,8
TMP00019325,馈线段XX,1702,2
TMP00304156,开关00381,1720,0
TMP00028916,馈线段XX,1702,2
TMP00025926,馈线段XX,1702,4
TMP00253807,开关00180,1720,0
TMP00030736,馈线段XX,1702,2
TMP00046209,馈线段XX,1702,3
TMP00027642,馈线段XX,1702,4
TMP00045848,馈线段XX,1702,3
TMP00018337,馈线段XX,1702,2
TMP00010958,开关00071,1705,8
TMP00021522,馈线段XX,1702,2
TMP00005718,开关00008,1705,9
TMP00026350,馈线段XX,1702,2
TMP00030450,馈线段XX,1702,2
TMP00007364,开关00004,1705,2
TMP00035240,配变1521,1703,1
TMP00004519,开关00005,1705,2
TMP00028962,馈线段XX,1702,3
TMP00037472,母线XX,1710,2
TMP00022981,馈线段XX,1702,2
TMP00042365,刀闸0004,1708,2
TMP00023463,馈线段XX,1702,2
TMP00009520,开关00230,1705,4
TMP00028669,馈线段XX,1702,4
TMP00009209,开关00044,1705,7
TMP00019472,馈线段XX,1702,2
TMP00045782,馈线段XX,1702,2
TMP00025706,馈线段XX,1702,2
TMP00037303,母线XX,1710,4
TMP00038300,母线XX,1710,7
TMP00006816,开关00054,1705,6
TMP00130572,开关00144,1720,0
TMP00046218,馈线段XX,1702,2
TMP00175533,开关00045,1720,0
TMP00028512,馈线段XX,1702,2
TMP00034500,配变0781,1703,2
TMP00028929,馈线段XX,1702,2
TMP00022780,馈线段XX,1702,3
TMP00025823,馈线段XX,1702,3
TMP00007276,开关00178,1705,7
TMP00146077,开关00274,1720,0
TMP00039553,母线XX,1710,0
TMP00034159,配变0440,1703,1
TMP00035530,配变1811,1703,1
TMP00025714,馈线段XX,1702,2
TMP00009167,开关00073,1705,6
TMP00029769,馈线段XX,1702,2
TMP00025217,馈线段XX,1702,3
TMP00008560,开关00013,1705,5
TMP00023044,馈线段XX,1702,3
TMP00037293,母线XX,1710,2
TMP00037766,母线XX,1710,11
TMP00240664,开关00464,1720,0
TMP00039379,母线XX,1710,7
TMP00008091,开关00022,1705,12
TMP00008506,开关00011,1705,10
TMP00042719,刀闸0028,1708,1
TMP00044265,刀闸0029,1707,3
TMP00020291,馈线段XX,1702,3
TMP00043690,馈线段XX,1702,3
TMP00029599,馈线段XX,1702,2
TMP00020998,馈线段XX,1702,2
TMP00030552,馈线段XX,1702,2
TMP00046336,配变2113,1703,3
TMP00010056,开关00041,1705,2
TMP00009911,开关00047,1705,5
TMP00044645,馈线段XX,1702,3
TMP00012393,开关00238,1705,2
TMP00031954,馈线段XX,1702,2
TMP00015038,开关00098,1705,6
TMP00022828,馈线段XX,1702,2
TMP00036950,母线XX,1710,2
TMP00007871,开关00121,1705,5
TMP00032545,用户0332,1719,1
TMP00035412,配变1693,1703,1
TMP00029212,馈线段XX,1702,2
TMP00042981,刀闸0040,1708,2
TMP00037394,母线XX,1710,2
TMP00015209,开关00145,1705,2
TMP00021919,馈线段XX,1702,3
TMP00031449,馈线段XX,1702,3
TMP00009361,开关00185,1705,8
TMP00013612,开关00084,1705,9
TMP00020609,馈线段XX,1702,2
TMP00154345,开关00158,1720,0
TMP00012253,开关00007,1705,7
TMP00006043,开关00014,1705,6
TMP00022777,馈线段XX,1702,2
TMP00020122,馈线段XX,1702,2
TMP00014075,开关00162,1705,6
TMP00319287,开关00366,1720,0
TMP00277518,开关00060,1720,0
TMP00010639,开关00046,1705,8
TMP00038313,母线XX,1710,7
TMP00019839,馈线段XX,1702,2
TMP00042039,刀闸0003,1708,2
TMP00009734,开关00192,1705,7
TMP00043142,刀闸0003,1708,8
TMP00037596,母线XX,1710,7
TMP00016089,馈线段XX,1702,3
TMP00014725,开关00028,1705,2
TMP00033945,配变0226,1703,1
TMP00035360,配变1641,1703,1
TMP00244040,开关00088,1720,0
TMP00298731,开关00291,1720,0
TMP00249931,开关00062,1720,0
TMP00008320,开关00045,1705,13
TMP00152000,开关00231,1720,0
TMP00023409,馈线段XX,1702,2
TMP00030786,馈线段XX,1702,2
TMP00005200,开关00099,1705,9
TMP00045825,馈线段XX,1702,2
TMP00009634,开关00010,1705,8
TMP00038991,母线XX,1710,2
TMP00020146,馈线段XX,1702,2
TMP00016927,馈线段XX,1702,2
TMP00039363,母线XX,1710,5
TMP00039905,刀闸0003,1708,3
TMP00009845,开关00026,1705,6
TMP00024891,馈线段XX,1702,2
TMP00046285,馈线段XX,1702,3
TMP00031359,馈线段XX,1702,4
TMP00163302,开关00071,1720,0
TMP00018316,馈线段XX,1702,2
TMP00040679,刀闸0005,1708,1
TMP00020108,馈线段XX,1702,2
TMP00044989,馈线段XX,1702,4
TMP00012882,开关00122,1705,2
TMP00146089,开关00276,1720,0
TMP00020945,馈线段XX,1702,2
TMP00006567,开关00139,1705,6
TMP00035682,配变1963,1703,1
TMP00226227,开关00342,1720,0
TMP00021425,馈线段XX,1702,3
TMP00032072,馈线段XX,1702,4
TMP00013761,开关00074,1705,6
TMP00030956,馈线段XX,1702,3
TMP00019438,馈线段XX,1702,4
TMP00268566,开关00188,1720,0
TMP00031399,馈线段XX,1702,2
TMP00035040,配变1321,1703,1
TMP00130840,开关00176,1720,0
TMP00009215,开关00006,1705,5
TMP00011304,开关00260,1705,0
TMP00026782,馈线段XX,1702,2
TMP00014967,开关00047,1705,8
TMP00025645,馈线段XX,1702,5
TMP00212058,开关00039,1720,0
TMP00045931,开关00097,1706,6
TMP00028622,馈线段XX,1702,2
TMP00006012,开关00027,1705,3
TMP00019779,馈线段XX,1702,2
TMP00018576,馈线段XX,1702,1
TMP00033873,配变0154,1703,0
TMP00005858,开关00087,1705,5
TMP00020795,馈线段XX,1702,2
TMP00319252,开关00101,1720,0
TMP00046073,开关00306,1706,3
TMP00012989,开关00194,1705,8
TMP00044623,馈线段XX,1702,6
TMP00013550,开关00015,1705,5
TMP00026418,馈线段XX,1702,2
TMP00016546,馈线段XX,1702,2
TMP00036344,母线XX,1710,4
TMP00006558,开关00002,1705,2
TMP00295313,开关00014,1720,0
TMP00011886,开关00003,1705,6
TMP00032477,用户0264,1719,1
TMP00036561,母线XX,1710,5
TMP00005020,开关00176,1705,5
TMP00014408,开关00019,1705,10
TMP00248047,开关00177,1720,0
TMP00009503,开关00037,1705,0
TMP00031128,馈线段XX,1702,2
TMP00040619,刀闸0016,1708,3
TMP00245083,开关00053,1720,0
TMP00242278,开关00069,1720,0
TMP00024149,馈线段XX,1702,2
TMP00006642,开关00025,1705,0
TMP00181783,开关00355,1720,0
TMP00037323,母线XX,1710,6
TMP00037276,母线XX,1710,2
TMP00030586,馈线段XX,1702,3
TMP00015860,开关00006,1705,8
TMP00007085,开关00014,1705,3
TMP00020479,馈线段XX,1702,3
TMP00027542,馈线段XX,1702,3
TMP00014612,开关00171,1705,7
TMP00018243,馈线段XX,1702,4
TMP00038835,母线XX,1710,2
TMP00026195,馈线段XX,1702,2
TMP00039844,刀闸0001,1708,2
TMP00012599,开关00067,1705,8
TMP00012911,开关00065,1705,7
TMP00045013,馈线段XX,1702,3
TMP00007996,开关00078,1705,6
TMP00045836,馈线段XX,1702,3
TMP00038061,母线XX,1710,4
TMP00013180,开关00175,1705,6
TMP00004288,开关00011,1705,2
TMP00037092,母线XX,1710,2
TMP00035364,配变1645,1703,1
TMP00035439,配变1720,1703,1
TMP00174720,开关00122,1720,0
TMP00030973,馈线段XX,1702,3
TMP00038349,母线XX,1710,2
TMP00045978,开关00144,1706,3
TMP00032493,用户0280,1719,1
TMP00018119,馈线段XX,1702,2
TMP00027298,馈线段XX,1702,2
TMP00041492,刀闸0027,1708,2
TMP00036438,母线XX,1710,4
TMP00022211,馈线段XX,1702,2
TMP00290568,开关00019,1720,0
TMP00026771,馈线段XX,1702,2
TMP00043500,刀闸0028,1708,2
TMP00037550,母线XX,1710,2
TMP00158346,开关00058,1720,0
TMP00023444,馈线段XX,1702,3
TMP00185067,开关00186,1720,0
TMP00007714,开关00051,1705,7
TMP00040088,刀闸0001,1708,2
TMP00045821,馈线段XX,1702,2
TMP00022791,馈线段XX,1702,3
TMP00007552,开关00071,1705,7
TMP00039440,母线XX,1710,2
TMP00185288,开关00217,1720,0
TMP00169546,开关00051,1720,0
TMP00029691,馈线段XX,1702,2
TMP00140971,开关00273,1720,0
TMP00027133,馈线段XX,1702,2
TMP00028106,馈线段XX,1702,2
TMP00028828,馈线段XX,1702,2
TMP00034598,配变0879,1703,2
TMP00011331,开关00079,1705,6
TMP00008282,开关00007,1705,8
TMP00260303,开关00171,1720,0
TMP00029201,馈线段XX,1702,2
TMP00017261,馈线段XX,1702,2
TMP00318568,开关00086,1720,0
TMP00023171,馈线段XX,1702,2
TMP00319183,开关00509,1720,0
TMP00007743,开关00021,1705,6
TMP00032079,馈线段XX,1702,2
TMP00264278,开关00074,1720,0
TMP00013505,开关00034,1705,8
TMP00014323,开关00074,1705,6
TMP00177173,开关00290,1720,0
TMP00028891,馈线段XX,1702,2
TMP00026896,馈线段XX,1702,2
TMP00319050,开关00357,1720,0
TMP00013443,开关00062,1705,7
TMP00041630,刀闸0012,1708,1
TMP00028420,馈线段XX,1702,2
TMP00043002,刀闸0011,1708,1
TMP00014820,开关00233,1705,6
TMP00041243,刀闸0033,1708,2
TMP00139549,开关00414,1720,0
TMP00043962,开关00038,1705,8
